stats_type,year,Player,Rec,Yds,TD,20+,40+,Lng,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts,year_player,won_super_bowl
receiving,2018,Frank Gore,12,124,1,1,0,24,8,0.667,0,0,16,2018_Frank Gore,0
receiving,2018,Darren Fells,11,117,3,1,1,49,6,0.545,0,0,12,2018_Darren Fells,0
receiving,2018,Josh Bellamy,14,117,1,1,0,20,8,0.571,0,0,25,2018_Josh Bellamy,0
receiving,2018,Dalton Schultz,12,116,0,0,0,17,6,0.5,0,0,17,2018_Dalton Schultz,0
receiving,2018,Doug Martin,18,116,0,2,0,23,6,0.333,0,0,24,2018_Doug Martin,0
receiving,2018,Kapri Bibbs,16,115,1,1,0,28,4,0.25,1,0,23,2018_Kapri Bibbs,0
receiving,2018,Jordan Leggett,14,114,1,0,0,16,6,0.429,0,0,25,2018_Jordan Leggett,0
receiving,2018,Bilal Powell,11,110,1,2,0,28,3,0.273,0,0,18,2018_Bilal Powell,0
receiving,2018,Alex Collins,15,105,1,2,0,24,6,0.4,0,0,21,2018_Alex Collins,0
receiving,2018,Marlon Mack,17,103,1,1,0,29,3,0.176,1,0,26,2018_Marlon Mack,0
receiving,2018,Jake Kumerow,8,103,1,1,1,49,4,0.5,0,0,11,2018_Jake Kumerow,0
receiving,2018,Chase Edmonds,20,103,0,0,0,13,5,0.25,0,0,23,2018_Chase Edmonds,0
receiving,2018,MyCole Pruitt,9,102,1,1,0,27,6,0.667,0,0,11,2018_MyCole Pruitt,0
receiving,2018,Darius Jennings,11,101,0,1,0,36,2,0.182,0,0,15,2018_Darius Jennings,0
receiving,2018,Michael Roberts,9,100,3,1,0,29,5,0.556,0,0,20,2018_Michael Roberts,0
receiving,2018,Michael Floyd,10,100,1,1,0,20,5,0.5,0,0,24,2018_Michael Floyd,0
receiving,2018,Derrick Henry,15,99,0,1,0,21,4,0.267,1,0,18,2018_Derrick Henry,0
receiving,2018,Jeff Wilson,12,98,0,1,0,24,5,0.417,0,0,15,2018_Jeff Wilson,0
receiving,2018,Niles Paul,10,98,0,1,0,22,5,0.5,0,0,13,2018_Niles Paul,0
receiving,2018,Austin Carr,9,97,2,1,0,25,5,0.556,0,0,14,2018_Austin Carr,0
receiving,2018,Jermaine Gresham,9,94,0,1,0,26,6,0.667,1,0,12,2018_Jermaine Gresham,0
receiving,2018,Peyton Barber,20,92,1,0,0,10,4,0.2,0,0,29,2018_Peyton Barber,0
receiving,2018,Austin Seferian-Jenkins,11,90,1,1,0,21,6,0.545,0,0,19,2018_Austin Seferian-Jenkins,0
receiving,2018,Wayne Gallman,14,89,0,1,0,21,5,0.357,2,0,22,2018_Wayne Gallman,0
receiving,2018,Luke Willson,13,87,0,0,0,13,5,0.385,0,0,19,2018_Luke Willson,0
receiving,2018,Scott Simonson,9,86,1,1,0,24,6,0.667,0,0,14,2018_Scott Simonson,0
receiving,2018,Jordan Wilkins,16,85,0,0,0,17,2,0.125,2,0,17,2018_Jordan Wilkins,0
receiving,2018,C.J. Ham,11,85,0,0,0,17,4,0.364,0,0,15,2018_C.J. Ham,0
receiving,2018,Jake Butt,8,85,0,2,0,22,4,0.5,0,0,12,2018_Jake Butt,0
receiving,2018,Marshawn Lynch,15,84,0,0,0,17,6,0.4,0,0,20,2018_Marshawn Lynch,0
receiving,2018,Cameron Batson,8,82,0,1,0,26,5,0.625,0,0,11,2018_Cameron Batson,0
receiving,2018,Andy Jones,11,80,1,0,0,15,6,0.545,0,0,24,2018_Andy Jones,0
receiving,2018,Eli Rogers,12,79,0,0,0,17,5,0.417,1,0,14,2018_Eli Rogers,0
receiving,2018,Andre Roberts,10,79,1,1,0,20,4,0.4,0,0,18,2018_Andre Roberts,0
receiving,2018,Logan Thomas,12,77,0,1,0,24,3,0.25,0,0,17,2018_Logan Thomas,0
receiving,2018,Rashaad Penny,9,75,0,1,0,24,3,0.333,0,0,12,2018_Rashaad Penny,0
receiving,2018,Lee Smith,10,73,3,1,0,30,5,0.5,0,0,11,2018_Lee Smith,0
receiving,2018,Alfred Morris,8,73,0,0,0,16,5,0.625,0,0,13,2018_Alfred Morris,0
receiving,2018,Eric Tomlinson,8,72,0,1,0,24,3,0.375,0,0,14,2018_Eric Tomlinson,0
receiving,2018,Royce Freeman,14,72,0,0,0,9,2,0.143,0,0,20,2018_Royce Freeman,0
receiving,2018,Josh Perkins,5,67,0,1,0,30,4,0.8,0,0,11,2018_Josh Perkins,0
receiving,2018,Corey Grant,9,67,0,0,0,16,5,0.556,0,0,12,2018_Corey Grant,0
receiving,2018,Derek Carrier,7,67,1,1,0,23,3,0.429,0,0,12,2018_Derek Carrier,0
receiving,2018,LeGarrette Blount,10,67,0,1,0,23,4,0.4,1,0,15,2018_LeGarrette Blount,0
receiving,2018,Blake Bell,8,67,0,0,0,16,3,0.375,0,0,11,2018_Blake Bell,0
receiving,2018,J.J. Nelson,7,64,0,0,0,17,4,0.571,0,0,19,2018_J.J. Nelson,0
receiving,2018,James Develin,12,61,0,0,0,11,3,0.25,0,0,17,2018_James Develin,1
receiving,2018,Rod Smith,9,60,0,0,0,14,1,0.111,0,0,12,2018_Rod Smith,0
receiving,2018,Josh Adams,7,58,0,0,0,13,3,0.429,0,0,13,2018_Josh Adams,0
receiving,2018,Kalen Ballage,9,56,0,1,0,31,2,0.222,0,0,11,2018_Kalen Ballage,0
receiving,2018,Durham Smythe,6,50,0,1,0,21,2,0.333,0,0,11,2018_Durham Smythe,0
receiving,2018,Sony Michel,7,50,0,0,0,13,3,0.429,0,0,11,2018_Sony Michel,1
receiving,2018,Auden Tate,4,35,0,0,0,15,2,0.5,0,0,12,2018_Auden Tate,0
receiving,2018,Carlos Hyde,10,33,0,0,0,15,0,0.0,0,0,16,2018_Carlos Hyde,0
receiving,2018,Marcus Murphy,11,26,0,0,0,8,2,0.182,0,0,19,2018_Marcus Murphy,0
receiving,2018,Justin Hunter,3,21,0,0,0,12,2,0.667,0,0,13,2018_Justin Hunter,0
receiving,2020,Stefon Diggs,127,1535,8,20,5,55,73,0.575,0,0,166,2020_Stefon Diggs,0
receiving,2020,Travis Kelce,105,1416,11,23,2,45,79,0.752,1,0,145,2020_Travis Kelce,0
receiving,2020,DeAndre Hopkins,115,1407,6,17,6,60,75,0.652,3,0,160,2020_DeAndre Hopkins,0
receiving,2020,Justin Jefferson,88,1400,7,23,4,71,58,0.659,1,0,125,2020_Justin Jefferson,0
receiving,2020,Calvin Ridley,90,1374,9,23,3,63,65,0.722,1,0,143,2020_Calvin Ridley,0
receiving,2020,Davante Adams,115,1374,18,18,5,56,73,0.635,1,0,149,2020_Davante Adams,0
receiving,2020,DK Metcalf,83,1303,10,17,5,62,63,0.759,1,0,129,2020_DK Metcalf,0
receiving,2020,Tyreek Hill,87,1276,15,20,5,75,57,0.655,0,0,135,2020_Tyreek Hill,0
receiving,2020,Allen Robinson,102,1250,6,22,1,42,68,0.667,0,0,151,2020_Allen Robinson,0
receiving,2020,Darren Waller,107,1196,9,16,0,38,69,0.645,2,0,145,2020_Darren Waller,0
receiving,2020,D.J. Moore,66,1193,4,19,6,74,53,0.803,0,0,118,2020_D.J. Moore,0
